"artist","total_count","is_korean"
"Post Malone",14004,FALSE
"Juice WRLD",12127,FALSE
"Drake",11922,FALSE
"XXXTENTACION",9551,FALSE
"Travis Scott",8704,FALSE
"Lil Uzi Vert",7940,FALSE
"Billie Eilish",7805,FALSE
"Khalid",6862,FALSE
"The Weeknd",5797,FALSE
"Bad Bunny",5369,FALSE
"Ariana Grande",5290,FALSE
"J. Cole",5113,FALSE
"Lil Baby",5032,FALSE
"Taylor Swift",4673,FALSE
"Kendrick Lamar",4399,FALSE
"DaBaby",4329,FALSE
"Cardi B",4167,FALSE
"Future",4142,FALSE
"Ed Sheeran",3964,FALSE
"Morgan Wallen",3863,FALSE
"Migos",3860,FALSE
"21 Savage",3745,FALSE
"Young Thug",3545,FALSE
"Luke Combs",3437,FALSE
"Justin Bieber",3295,FALSE
"Kodak Black",3278,FALSE
"Quavo",3168,FALSE
"Polo G",3166,FALSE
"Doja Cat",3126,FALSE
"J Balvin",3097,FALSE
"Pop Smoke",3090,FALSE
"Marshmello",3071,FALSE
"Dua Lipa",3040,FALSE
"The Chainsmokers",2872,FALSE
"A Boogie Wit da Hoodie",2763,FALSE
"Harry Styles",2718,FALSE
"Trippie Redd",2701,FALSE
"Olivia Rodrigo",2605,FALSE
"Metro Boomin",2455,FALSE
"Eminem",2440,FALSE
"Halsey",2395,FALSE
"Swae Lee",2354,FALSE
"Imagine Dragons",2319,FALSE
"Logic",2265,FALSE
"Dan + Shay",2255,FALSE
"Camila Cabello",2239,FALSE
"Bruno Mars",2221,FALSE
"Roddy Ricch",2218,FALSE
"YNW Melly",2162,FALSE
"Lil Nas X",2155,FALSE
"Kanye West",2135,FALSE
"Gucci Mane",2081,FALSE
"Lil Skies",2001,FALSE
"Shawn Mendes",1999,FALSE
"Offset",1968,FALSE
"Lewis Capaldi",1902,FALSE
"Nicki Minaj",1892,FALSE
"Megan Thee Stallion",1887,FALSE
"Lauv",1872,FALSE
"DJ Khaled",1835,FALSE
"Maroon 5",1814,FALSE
"6ix9ine",1802,FALSE
"Lil Tecca",1792,FALSE
"Chance the Rapper",1782,FALSE
"Lil Mosey",1758,FALSE
"Bazzi",1670,FALSE
"The Kid LAROI",1636,FALSE
"Joji",1632,FALSE
"Bebe Rexha",1627,FALSE
"Lizzo",1621,FALSE
"Jack Harlow",1619,FALSE
"Chris Brown",1600,FALSE
"Big Sean",1569,FALSE
"Kane Brown",1568,FALSE
"SZA",1556,FALSE
"blackbear",1556,FALSE
"NAV",1538,FALSE
"Ozuna",1538,FALSE
"The Creator",1524,FALSE
"Tyler",1524,FALSE
"NLE Choppa",1517,FALSE
"Zedd",1478,FALSE
"Sam Smith",1432,FALSE
"BTS",1422,TRUE
"Mustard",1397,FALSE
"Machine Gun Kelly",1390,FALSE
"Playboi Carti",1390,FALSE
"6LACK",1377,FALSE
"Ty Dolla $ign",1372,FALSE
"G-Eazy",1318,FALSE
"Tyga",1317,FALSE
"Calvin Harris",1307,FALSE
"Gunna",1298,FALSE
"Lil Tjay",1294,FALSE
"James Arthur",1287,FALSE
"Daddy Yankee",1280,FALSE
"Rae Sremmurd",1271,FALSE
"Diplo",1256,FALSE
"Selena Gomez",1246,FALSE
"Kygo",1236,FALSE
"YoungBoy Never Broke Again",1232,FALSE
"Meek Mill",1223,FALSE
"Russ",1193,FALSE
"Lil Pump",1188,FALSE
"Rich The Kid",1173,FALSE
"2 Chainz",1151,FALSE
"benny blanco",1149,FALSE
"5 Seconds of Summer",1145,FALSE
"Bryson Tiller",1134,FALSE
"Conan Gray",1125,FALSE
"Tory Lanez",1123,FALSE
"Maren Morris",1122,FALSE
"Lady Gaga",1113,FALSE
"Thomas Rhett",1084,FALSE
"Lil Wayne",1075,FALSE
"Childish Gambino",1074,FALSE
"24kGoldn",1072,FALSE
"Alessia Cara",1061,FALSE
"Mac Miller",1035,FALSE
"A$AP Rocky",1024,FALSE
"Jonas Brothers",1010,FALSE
"The Neighbourhood",977,FALSE
"French Montana",943,FALSE
"Nicky Jam",935,FALSE
"Saweetie",933,FALSE
"Hailee Steinfeld",930,FALSE
"Don Toliver",928,FALSE
"Anuel AA",927,FALSE
"Panic! At The Disco",923,FALSE
"Internet Money",922,FALSE
"Rihanna",905,FALSE
"YG",900,FALSE
"Grey",894,FALSE
"NF",893,FALSE
"Tame Impala",891,FALSE
"Demi Lovato",890,FALSE
"Martin Garrix",888,FALSE
"Twenty One Pilots",862,FALSE
"Queen",850,FALSE
"Daft Punk",847,FALSE
"Ellie Goulding",846,FALSE
"Luis Fonsi",837,FALSE
"Ski Mask The Slump God",836,FALSE
"Jhay Cortez",834,FALSE
"Famous Dex",819,FALSE
"Lil Yachty",819,FALSE
"PnB Rock",815,FALSE
"Sam Hunt",807,FALSE
"Rod Wave",806,FALSE
"Lil Peep",803,FALSE
"Noah Cyrus",796,FALSE
"KYLE",785,TRUE
"Miley Cyrus",776,FALSE
"Jason Derulo",769,FALSE
"Tones And I",768,FALSE
"H.E.R.",766,FALSE
"Bastille",760,FALSE
"YBN Nahmir",758,FALSE
"KAROL G",757,FALSE
"ZAYN",757,FALSE
"WILLOW",754,FALSE
"Charlie Puth",745,FALSE
"Jay Rock",740,FALSE
"Farruko",737,FALSE
"Tee Grizzley",724,FALSE
"Arizona Zervas",717,FALSE
"Kid Cudi",713,FALSE
"DJ Snake",710,FALSE
"Aminé",707,FALSE
"Julia Michaels",707,FALSE
"SAINt JHN",683,FALSE
"JP Saxe",671,FALSE
"Blueface",670,FALSE
"Darell",666,FALSE
"Jhené Aiko",663,FALSE
"Sia",663,FALSE
"Surfaces",642,FALSE
"Quality Control",639,FALSE
"David Guetta",637,FALSE
"Bing Crosby",635,FALSE
"Ava Max",631,FALSE
"AJR",630,FALSE
"Clean Bandit",630,FALSE
"Adele",628,FALSE
"Maluma",627,FALSE
"Florida Georgia Line",624,FALSE
"Funk Wav",618,FALSE
"Tate McRae",612,FALSE
"Glass Animals",610,FALSE
"Anderson .Paak",608,FALSE
"Coldplay",601,FALSE
"WizKid",600,FALSE
"A$AP Ferg",599,FALSE
"Powfu",596,FALSE
"beabadoobee",596,FALSE
"bbno$",589,FALSE
"Trevor Daniel",588,FALSE
"BlocBoy JB",584,FALSE
"Flipp Dinero",584,FALSE
"Calboy",579,FALSE
"Niall Horan",564,FALSE
"Lil Durk",562,FALSE
"The Killers",552,FALSE
"Nio Garcia",551,FALSE
"Miguel",547,FALSE
"Liam Payne",546,FALSE
"Sheck Wes",545,FALSE
"Bo Burnham",544,FALSE
"City Girls",543,FALSE
"Troye Sivan",543,FALSE
"Dean Lewis",541,FALSE
"BØRNS",540,FALSE
"Fleetwood Mac",534,FALSE
"Chris Stapleton",533,FALSE
"Justin Timberlake",527,FALSE
"Grouplove",525,FALSE
"Baby Keem",522,FALSE
"MadeinTYO",520,FALSE
"Anne-Marie",518,FALSE
"Silk Sonic",507,FALSE
"Sech",506,FALSE
"Kyla",502,TRUE
"CORPSE",501,FALSE
"Bradley Cooper",499,FALSE
"OneRepublic",497,FALSE
"Macklemore",496,FALSE
"Ella Mai",493,FALSE
"Michael Bublé",493,FALSE
"Ali Gatie",491,FALSE
"Gabby Barrett",490,FALSE
"Masked Wolf",490,FALSE
"PARTYNEXTDOOR",487,FALSE
"Ashnikko",484,FALSE
"BROCKHAMPTON",484,FALSE
"Lorde",484,FALSE
"Moneybagg Yo",483,FALSE
"Måneskin",476,FALSE
"ROSALÍA",473,FALSE
"Shelley FKA DRAM",471,FALSE
"Tiësto",466,FALSE
"Slim Jxmmi",459,FALSE
"Avicii",458,FALSE
"Labrinth",458,FALSE
"Trey Songz",456,FALSE
"Arctic Monkeys",452,FALSE
"Giveon",452,FALSE
"Portugal. The Man",450,FALSE
"Katy Perry",449,FALSE
"Wallows",449,FALSE
"Kali Uchis",447,FALSE
"Old Dominion",445,FALSE
"Tainy",442,FALSE
"Pooh Shiesty",432,FALSE
"$uicideboy$",431,FALSE
"Jason Aldean",429,FALSE
"Summer Walker",424,FALSE
"PinkPantheress",423,FALSE
"Mariah Carey",421,FALSE
"ScHoolboy Q",418,FALSE
"Joyner Lucas",414,FALSE
"Lil Xan",414,FALSE
"Tai Verdes",413,FALSE
"Y2K",411,FALSE
"Young Stoner Life",410,FALSE
"Major Lazer",409,FALSE
"Kesha",405,FALSE
"Cheat Codes",403,FALSE
"CJ",388,FALSE
"Casper Magico",388,FALSE
"Dreamville",382,FALSE
"Willy William",379,FALSE
"Nipsey Hussle",378,FALSE
"iann dior",378,FALSE
"Lana Del Rey",377,FALSE
"Sleepy Hallow",377,FALSE
"G Herbo",374,FALSE
"Eslabon Armado",371,FALSE
"Ritt Momney",370,FALSE
"Beyoncé",369,FALSE
"The Greatest Showman Ensemble",368,FALSE
"Frank Sinatra",366,FALSE
"Ricky Montgomery",365,FALSE
"Zendaya",365,FALSE
"Yo Gotti",364,FALSE
"JACKBOYS",361,FALSE
"Zac Efron",358,FALSE
"Brett Young",354,FALSE
"Huncho Jack",354,FALSE
"Dean Martin",353,FALSE
"Social House",351,FALSE
"Nat King Cole",350,FALSE
"Wiz Khalifa",346,FALSE
"Hugh Jackman",340,FALSE
"Keala Settle",339,FALSE
"Rita Ora",339,FALSE
"Luke Bryan",338,FALSE
"HVME",337,FALSE
"ILLENIUM",337,FALSE
"StaySolidRocky",336,FALSE
"Jon Pardi",334,FALSE
"Bryce Vine",333,FALSE
"BLACKPINK",331,TRUE
"Walker Hayes",328,FALSE
"Wisin",324,FALSE
"Black Eyed Peas",322,FALSE
"Brent Faiyaz",322,FALSE
"Surf Mesa",317,FALSE
"YK Osiris",313,FALSE
"Jordan Davis",312,FALSE
"Surf Curse",311,FALSE
"Savage Ga$p",310,FALSE
"Kehlani",309,FALSE
"Journey",306,FALSE
"Rauw Alejandro",304,FALSE
"GoldLink",303,FALSE
"Smokepurpp",300,FALSE
"Zara Larsson",300,FALSE
"Pharrell Williams",298,FALSE
"Cochise",297,FALSE
"Jawsh 685",297,FALSE
"Desiigner",296,FALSE
"Clairo",295,FALSE
"A7S",292,FALSE
"Mike WiLL Made-It",292,FALSE
"Topic",292,FALSE
"Jonas Blue",291,FALSE
"Madison Beer",287,FALSE
"CKay",285,FALSE
"Lord Huron",285,FALSE
"Elton John",283,FALSE
"Lee Brice",283,FALSE
"Loud Luxury",283,FALSE
"Mark Ronson",283,FALSE
"Myke Towers",282,FALSE
"Stunna 4 Vegas",282,FALSE
"MAX",279,TRUE
"THE ANXIETY",278,FALSE
"Tyler Cole",278,FALSE
"BENEE",276,FALSE
"Lil Dicky",273,FALSE
"Andy Williams",272,FALSE
"Burl Ives",272,FALSE
"Preme",272,FALSE
"TOKYO’S REVENGE",271,FALSE
"Tay-K",271,FALSE
"Ayo & Teo",268,FALSE
"SHAED",268,FALSE
"P!nk",266,FALSE
"Dzeko",265,FALSE
"Sabrina Carpenter",263,FALSE
"Pedro Capó",262,FALSE
"Neon Trees",261,FALSE
"Gus Dapperton",260,FALSE
"Jeremy Zucker",259,FALSE
"John Mayer",259,FALSE
"Nate Dogg",258,FALSE
"YFN Lucci",258,FALSE
"Yot Club",258,FALSE
"Rob $tone",256,FALSE
"Blanco Brown",253,FALSE
"THE SCOTTS",253,FALSE
"$NOT",252,FALSE
"Cage The Elephant",251,FALSE
"Kelsea Ballerini",249,FALSE
"Dennis Lloyd",246,FALSE
"Brenda Lee",245,FALSE
"DDG",245,FALSE
"Murda Beatz",245,FALSE
"Alec Benjamin",244,FALSE
"Shakira",243,FALSE
"Fousheé",241,FALSE
"Ambjaay",239,FALSE
"LANY",238,FALSE
"Frank Ocean",237,FALSE
"Blake Shelton",236,FALSE
"Disclosure",236,FALSE
"DannyLux",235,FALSE
"N.E.R.D",233,FALSE
"DMX",231,FALSE
"Fifth Harmony",231,FALSE
"JAY-Z",231,FALSE
"Wham!",231,FALSE
"Billy Ray Cyrus",229,FALSE
"Lauren Daigle",229,FALSE
"Why Don't We",229,FALSE
"Kacey Musgraves",228,FALSE
"Little Mix",227,FALSE
"AURORA",222,TRUE
"Louis Tomlinson",220,FALSE
"Snow",219,FALSE
"Dominic Fike",215,FALSE
"Mother Mother",214,FALSE
"The Pogues",214,FALSE
"CHVRCHES",213,FALSE
"Beach House",212,FALSE
"Regard",212,FALSE
"Bobby ""Boris"" Pickett",211,FALSE
"Lunay",211,FALSE
"Mabel",211,FALSE
"BIA",209,FALSE
"Beach Bunny",209,FALSE
"LSD",207,FALSE
"Steve Lacy",207,FALSE
"Dustin Lynch",206,FALSE
"KIDS SEE GHOSTS",205,FALSE
"Bobby Helms",204,FALSE
"Jowell & Randy",204,FALSE
"Curtis Waters",203,FALSE
"Money Man",202,FALSE
"Prince",202,FALSE
"Ñengo Flow",202,FALSE
"Duncan Laurence",200,FALSE
"MEDUZA",199,FALSE
"Perry Como",198,FALSE
"Linkin Park",197,FALSE
"TOTO",197,FALSE
"DJ Luian",196,FALSE
"Mambo Kingz",196,FALSE
"Daniel Caesar",194,FALSE
"Melanie Martinez",192,FALSE
"Vince Guaraldi Trio",192,FALSE
"Cashmere Cat",191,FALSE
"Joel Corry",191,FALSE
"Becky G",190,FALSE
"Comethazine",189,FALSE
"Nebu Kiniza",189,FALSE
"Ashe",187,FALSE
"Skrillex",187,FALSE
"SpotemGottem",187,FALSE
"Wale",187,FALSE
"Kelly Clarkson",185,FALSE
"NOTD",185,FALSE
"Elvis Presley",183,FALSE
"John Williams",183,FALSE
"Oliver Tree",182,FALSE
"Mykola Dmytrovych Leontovych",181,FALSE
"MØ",181,FALSE
"Idina Menzel",180,FALSE
"ppcocaine",179,FALSE
"A-Wall",177,FALSE
"Ryan Hurd",177,FALSE
"The Crypt-Kickers",177,FALSE
"José Feliciano",176,FALSE
"The Carters",176,FALSE
"The Jackson 5",175,FALSE
"Clinton Kane",174,FALSE
"Hozier",174,FALSE
"Paul McCartney",174,FALSE
"John Scott Trotter & His Orchestra",173,FALSE
"Ken Darby Singers",173,FALSE
"Manuel Turizo",173,FALSE
"Ant Saunders",172,FALSE
"Axwell /\ Ingrosso",172,FALSE
"Ugly God",172,FALSE
"DripReport",171,FALSE
"Normani",171,FALSE
"SoFaygo",171,FALSE
"Band Aid",170,FALSE
"Jessie Reyez",170,FALSE
"Kevin Gates",170,FALSE
"King Princess",170,FALSE
"Pusha T",170,FALSE
"Starley",170,FALSE
"BoyWithUke",169,FALSE
"King Von",169,FALSE
"Original Broadway Cast of Hamilton",169,FALSE
"42 Dugg",167,FALSE
"DUSTY LOCANE",167,FALSE
"Eyedress",166,FALSE
"GAYLE",166,FALSE
"Sam Feldt",165,FALSE
"Chuck Berry",164,FALSE
"Peach Tree Rascals",161,FALSE
"Elevation Worship",160,FALSE
"Jon Bellion",160,FALSE
"Rudimental",160,FALSE
"Gesaffelstein",159,FALSE
"Marian Hill",157,FALSE
"John Lennon",156,FALSE
"Yoko Ono",156,FALSE
"Riton",155,FALSE
"Whitney Houston",154,FALSE
"Paramore",153,FALSE
"Russell Dickerson",153,FALSE
"Shordie Shordie",153,FALSE
"Steve Aoki",153,FALSE
"Eartha Kitt",152,FALSE
"Henri Rene & His Orchestra",152,FALSE
"Los Legendarios",152,FALSE
"Nelly",152,FALSE
"The Ronettes",152,FALSE
"Chelsea Cutler",151,FALSE
"Swizz Beatz",151,FALSE
"ACRAZE",150,FALSE
"Cherish",150,FALSE
"Arcangel",149,FALSE
"Dynoro",149,FALSE
"Gigi D'Agostino",149,FALSE
"Maggie Lindemann",149,FALSE
"The Rare Occasions",148,FALSE
"London On Da Track",147,FALSE
"The Fontane Sisters",147,FALSE
"Gryffin",145,FALSE
"Martin Jensen",145,FALSE
"Mike Posner",145,FALSE
"Natti Natasha",145,FALSE
"Nightcrawlers",144,FALSE
"The Walters",144,FALSE
"Mooski",143,FALSE
"Nirvana",143,FALSE
"Jaden",142,FALSE
"MGMT",142,FALSE
"Young M.A",142,FALSE
"BRS Kash",141,FALSE
"Louis The Child",141,FALSE
"John Legend",140,FALSE
"Leon Bridges",140,FALSE
"Jorja Smith",139,FALSE
"carolesdaughter",139,FALSE
"Joey Bada$$",138,FALSE
"Molchat Doma",138,FALSE
"Gym Class Heroes",137,FALSE
"Pentatonix",137,FALSE
"A$AP Mob",136,FALSE
"Fetty Wap",136,FALSE
"Greta Van Fleet",135,FALSE
"Mitski",135,FALSE
"Prince Royce",135,FALSE
"Vince Staples",135,FALSE
"Sueco",134,FALSE
"Cordae",133,FALSE
"DJ SpinKing",133,FALSE
"Gorillaz",130,FALSE
"NEIKED",130,FALSE
"Bella Poarch",129,FALSE
"Big Shaq",129,FALSE
"Jeremih",129,FALSE
"Skip Marley",129,FALSE
"Yung Gravy",129,FALSE
"ElyOtto",128,FALSE
"Jack & Jack",128,FALSE
"Elley Duhé",127,FALSE
"Erica Banks",127,FALSE
"Ivan Cornejo",127,FALSE
"John Prine",127,FALSE
"FLETCHER",126,FALSE
"Galantis",126,FALSE
"LISA",126,TRUE
"Nardo Wick",126,FALSE
"Zack Fox",126,FALSE
"Cico P",124,FALSE
"Daya",124,FALSE
"Takeoff",124,FALSE
"The 1975",124,FALSE
"Victor Cardenas",123,FALSE
"William Singe",123,FALSE
"Aaron Smith",122,FALSE
"BeatKing",122,FALSE
"Dayvi",122,FALSE
"Kelly Ruíz",122,FALSE
"Rick Ross",122,FALSE
"Captain Cuts",121,FALSE
"Zac Brown Band",121,FALSE
"Brett Eldredge",120,FALSE
"Chris Lane",120,FALSE
"Judy Garland",120,FALSE
"LANCO",119,FALSE
"Mario Judah",119,FALSE
"Carrie Underwood",117,FALSE
"Kina",117,FALSE
"Michelle Williams",117,FALSE
"Vanessa Hudgens",117,FALSE
"Chris Young",116,FALSE
"Snakehips",116,FALSE
"Flo Milli",115,FALSE
"Lil Eazzyy",115,FALSE
"Goodboys",114,FALSE
"Pink Guy",114,FALSE
"Romeo Santos",114,FALSE
"Wilbur Soot",114,FALSE
"Kenny Beats",113,FALSE
"Matoma",112,FALSE
"Olivia Holt",112,FALSE
"Shouse",112,FALSE
"The Neptunes",112,FALSE
"LPB Poody",111,FALSE
"Ratatat",111,FALSE
"Rich Brian",111,FALSE
"SOB X RBE",111,FALSE
"A R I Z O N A",110,FALSE
"Aretha Franklin",110,FALSE
"Aventura",110,FALSE
"Julie and the Phantoms Cast",110,FALSE
"The Vamps",110,FALSE
"salem ilese",110,FALSE
"Gene Autry",109,FALSE
"Siouxxie",109,FALSE
"StarBoi3",109,FALSE
"Vice",109,FALSE
"Blxst",108,FALSE
"BabySantana",107,FALSE
"Joy Again",107,FALSE
"Poo Bear",107,FALSE
"Sam Fischer",107,FALSE
"Slump6s",107,FALSE
"Smiley",107,FALSE
"TisaKorean",107,FALSE
"Flume",106,FALSE
"Georgia Ku",106,FALSE
"Kris Kross Amsterdam",106,FALSE
"Penelope Scott",106,FALSE
"Run The Jewels",106,FALSE
"Vedo",106,FALSE
"Amaarae",105,FALSE
"Andrew Gold",105,FALSE
"Cody Fry",105,FALSE
"R3HAB",105,FALSE
"Alan Walker",104,FALSE
"BRELAND",104,FALSE
"Billy Currington",104,FALSE
"Drew Love",104,FALSE
"MF DOOM",104,FALSE
"Bobby Shmurda",103,FALSE
"CNCO",103,FALSE
"Silk City",103,FALSE
"Freddie Dredd",102,FALSE
"Lovejoy",102,FALSE
"The Beach Boys",102,FALSE
"Felix Jaehn",101,FALSE
"Tom Petty and the Heartbreakers",101,FALSE
"girl in red",101,FALSE
"ジミー",101,FALSE
"加島優",101,FALSE
"明美圭一",101,FALSE
"田村唯",101,FALSE
"百合絢斗",101,FALSE
"矢口恭介",101,FALSE
"糸目幸士郎",101,FALSE
"遠野高志",101,FALSE
"鹿谷樹",101,FALSE
"The Longest Johns",100,FALSE
"Thundercat",100,FALSE
"Devin Dawson",99,FALSE
"Fall Out Boy",99,FALSE
"Jack Stauber",99,FALSE
"Kenndog",99,FALSE
"Amanda Shires",98,FALSE
"Darlene Love",98,FALSE
"Phoebe Ryan",98,FALSE
"Sista Prod",98,FALSE
"The Boy Next Door",98,FALSE
"Brytiago",97,FALSE
"Kiiara",97,FALSE
"Lennon Stella",97,FALSE
"Petit Biscuit",97,FALSE
"Auli'i Cravalho",96,FALSE
"Flo Rida",96,FALSE
"Lecrae",96,FALSE
"Trey Lewis",96,FALSE
"Keith Urban",95,FALSE
"Loren Allred",95,FALSE
"NextYoungin",95,FALSE
"The Harlem Community Choir",95,FALSE
"The Plastic Ono Band",95,FALSE
"Carpenters",94,FALSE
"Charli XCX",94,FALSE
"Popp Hunna",94,FALSE
"Giggs",93,FALSE
"Luh Kel",93,FALSE
"Nathan Evans",93,FALSE
"jxdn",93,FALSE
"Bhad Bhabie",92,FALSE
"Chase Rice",92,FALSE
"Maddie & Tae",92,FALSE
"Matt Maltese",92,FALSE
"RAYE",92,FALSE
"Camilo",91,FALSE
"Latto",91,FALSE
"The Andrews Sisters",91,FALSE
"Vance Joy",91,FALSE
"Yung Bleu",91,FALSE
"Justin Jesso",90,FALSE
"Sara Kays",90,FALSE
"99 Percent",89,FALSE
"All Time Low",89,FALSE
"Big Boi",89,FALSE
"Feid",89,FALSE
"Leeland",89,FALSE
"Pink Sweat$",89,FALSE
"Roar",89,FALSE
"Sarah Cothran",89,FALSE
"Nessa Barrett",88,FALSE
"Russ Millions",88,FALSE
"Sampha",88,FALSE
"The Citizens of Halloween",88,FALSE
"Tion Wayne",88,FALSE
"Brandi Carlile",87,FALSE
"Danny Ocean",87,FALSE
"San Holo",87,FALSE
"Ziv Zaifman",87,FALSE
"Chloe x Halle",86,FALSE
"The Backyardigans",86,FALSE
"gnash",86,FALSE
"Chris Cornell",85,FALSE
"Dalex",85,FALSE
"Lenny Tavárez",85,FALSE
"Lin-Manuel Miranda",85,FALSE
"Michael Jackson",85,FALSE
"Stanaj",85,FALSE
"Aloe Blacc",84,FALSE
"BloodPop®",84,FALSE
"Josh Turner",84,FALSE
"Jr.",84,FALSE
"Avenue Beat",83,FALSE
"Chlöe",83,FALSE
"Jax Jones",83,FALSE
"Lil Duval",83,FALSE
"Maverick City Music",83,FALSE
"Sandro Cavazza",83,FALSE
"Sean Paul",83,FALSE
"WhoHeem",83,FALSE
"JP Cooper",82,FALSE
"Remble",82,FALSE
"Teyana Taylor",82,FALSE
"Aaron Carter",81,FALSE
"Absofacto",81,FALSE
"Bankrol Hayden",81,FALSE
"Brooks",81,FALSE
"DVBBS",81,FALSE
"Robin Schulz",81,FALSE
"Isaiah Firebrace",80,FALSE
"Only The Family",80,FALSE
"Stefflon Don",80,FALSE
"Tyla Yaweh",80,FALSE
"347aidan",79,FALSE
"Claire Rosinkranz",79,FALSE
"Sada Baby",79,FALSE
"The Lumineers",79,FALSE
"Brando",78,FALSE
"ENHYPEN",78,FALSE
"Hobo Johnson",78,FALSE
"Liz Gillies",78,FALSE
"Og Bobby Billions",78,FALSE
"Royce Da 5'9""",78,FALSE
"Tom Petty",78,FALSE
"Young Dolph",78,FALSE
"*NSYNC",77,FALSE
"Anitta",77,FALSE
"Kaash Paige",77,FALSE
"Khruangbin",77,FALSE
"Leslie Odom Jr.",77,FALSE
"Monsieur Periné",77,FALSE
"Royal & the Serpent",77,FALSE
"TWICE",77,TRUE
"Thurl Ravenscroft",77,FALSE
"Tiagz",77,FALSE
"Tim McGraw",77,FALSE
"WHOKILLEDXIX",77,FALSE
"Alesso",76,FALSE
"Ashley O",76,FALSE
"El Alfa",76,FALSE
"Guaynaa",76,FALSE
"HIXTAPE",76,FALSE
"Liana Flores",76,FALSE
"Rivers Cuomo",76,FALSE
"Sound M.O.B.",76,FALSE
"Bruce Springsteen",75,FALSE
"Cazzu",75,FALSE
"Coi Leray",75,FALSE
"JVKE",75,FALSE
"KHEA",75,FALSE
"Maggie Rogers",75,FALSE
"Morray",75,FALSE
"Pinkfong",75,FALSE
"Rvssian",75,FALSE
"Daryl Hall & John Oates",74,FALSE
"Earth",74,FALSE
"Lily James",74,FALSE
"Trinidad Cardona",74,FALSE
"Wind & Fire",74,FALSE
"Alexander 23",73,FALSE
"J. Rey Soul",73,FALSE
"Laura Les",73,FALSE
"Lukas Graham",73,FALSE
"Peter Manos",73,FALSE
"Winona Oak",73,FALSE
"Brray",72,FALSE
"Donny Hathaway",72,FALSE
"Juanka",72,FALSE
"Lonely God",72,FALSE
"Parmalee",72,FALSE
"Yung Baby Tate",72,FALSE
"Cookiee Kawaii",71,FALSE
"Dermot Kennedy",71,FALSE
"Larry Walsh",71,FALSE
"Mark Linett",71,FALSE
"Ryn Weaver",71,FALSE
"Sweet",71,FALSE
"AKLO",70,FALSE
"ALI",70,FALSE
"Aaliyah",70,FALSE
"Black Coffee",70,FALSE
"Brye",70,FALSE
"Grover Washington",70,FALSE
"Marc E. Bassy",70,FALSE
"Moon Taxi",70,FALSE
"Vicente Garcia",70,FALSE
"Cuco",69,FALSE
"MKTO",69,FALSE
"Natanael Cano",69,FALSE
"Paulo Londra",69,FALSE
"Princess Nokia",69,FALSE
"Benson Boone",68,FALSE
"Boney M.",68,FALSE
"Cody Carnes",68,FALSE
"DJ Scheme",68,FALSE
"Killer Mike",68,FALSE
"Majestic",68,FALSE
"Miki Matsubara",68,FALSE
"Quinn XCII",68,FALSE
"Shawn Hook",68,FALSE
"Brain",67,FALSE
"Emily Warren",67,FALSE
"Isaiah Rashad",67,FALSE
"Masego",67,FALSE
"Miranda Lambert",67,FALSE
"Rex Orange County",67,FALSE
"STAYC",67,FALSE
"Stevie Wonder",67,FALSE
"TOMORROW X TOGETHER",67,FALSE
"Cory Asbury",66,FALSE
"Emily Blunt",66,FALSE
"Janelle Monáe",66,FALSE
"Jonathan Groff",66,FALSE
"Joshua Bassett",66,FALSE
"KAI",66,TRUE
"Kenny Rogers",66,FALSE
"Mason Ramsey",66,FALSE
"Natalie Hemby",66,FALSE
"Parker McCollum",66,FALSE
"Rockwell",66,FALSE
"Stellar",66,TRUE
"Stephanie Beatriz",66,FALSE
"The Highwomen",66,FALSE
"Backstreet Boys",65,FALSE
"Cash Cash",65,FALSE
"Christian Nodal",65,FALSE
"Dream",65,FALSE
"Jasiah",65,FALSE
"Maria Becerra",65,FALSE
"Nas",65,FALSE
"Pardison Fontaine",65,FALSE
"Reik",65,FALSE
"Riovaz",65,FALSE
"YOASOBI",65,FALSE
"bôa",65,FALSE
"645AR",64,FALSE
"DJ Dahi",64,FALSE
"HAIM",64,FALSE
"Mike Dimes",64,FALSE
"SALES",64,FALSE
"Sage The Gemini",64,FALSE
"Spencer Crandall",64,FALSE
"Vundabar",64,FALSE
"100 gecs",63,FALSE
"Bad Wolves",63,FALSE
"Cody Johnson",63,FALSE
"Francis and the Lights",63,FALSE
"GRLwood",63,FALSE
"Gera MX",63,FALSE
"Justin Quiles",63,FALSE
"ODESZA",63,FALSE
"Patrick Watson",63,FALSE
"Young T & Bugsey",63,FALSE
"CMC$",62,FALSE
"Capella Grey",62,FALSE
"Elle King",62,FALSE
"Hearts & Colors",62,FALSE
"Jeezy",62,FALSE
"Phillipa Soo",62,FALSE
"Rafa Pabön",62,FALSE
"Shinsei Kamattechan",62,FALSE
"cupcakKe",62,FALSE
"Boza",61,FALSE
"HARDY",61,FALSE
"Madlib",61,FALSE
"Slade Da Monsta",61,FALSE
"Yebba",61,FALSE
"iLOVEFRiDAY",61,FALSE
"Becky Hill",60,FALSE
"Celeste",60,FALSE
"Bruno Major",59,FALSE
"Bruno Martini",59,FALSE
"Dylan Brady",59,FALSE
"John Carpenter",59,FALSE
"Juhn",59,FALSE
"Marca MP",59,FALSE
"Party in Backyard",59,FALSE
"Sofía Reyes",59,FALSE
"Sub Urban",59,FALSE
"88rising",58,FALSE
"DJ Chose",58,FALSE
"Damian Lemar Hudson",58,FALSE
"EMELINE",58,FALSE
